GEOID,NAME,variable,estimate,moe,year
51043,"Clarke County, Virginia",B15003_022,2420,415,2022
51045,"Craig County, Virginia",B15003_022,378,175,2022
51047,"Culpeper County, Virginia",B15003_022,6226,621,2022
51049,"Cumberland County, Virginia",B15003_022,705,208,2022
51051,"Dickenson County, Virginia",B15003_022,970,241,2022
51053,"Dinwiddie County, Virginia",B15003_022,2227,337,2022
51057,"Essex County, Virginia",B15003_022,779,177,2022
51059,"Fairfax County, Virginia",B15003_022,248678,3489,2022
51061,"Fauquier County, Virginia",B15003_022,12142,761,2022
51063,"Floyd County, Virginia",B15003_022,1588,329,2022
51065,"Fluvanna County, Virginia",B15003_022,4547,492,2022
51067,"Franklin County, Virginia",B15003_022,6109,694,2022
51069,"Frederick County, Virginia",B15003_022,10918,912,2022
51071,"Giles County, Virginia",B15003_022,1376,244,2022
51073,"Gloucester County, Virginia",B15003_022,4511,612,2022
51075,"Goochland County, Virginia",B15003_022,4704,512,2022
51077,"Grayson County, Virginia",B15003_022,1216,231,2022
51079,"Greene County, Virginia",B15003_022,2476,429,2022
51081,"Greensville County, Virginia",B15003_022,751,175,2022
51083,"Halifax County, Virginia",B15003_022,2798,373,2022
51085,"Hanover County, Virginia",B15003_022,20372,881,2022
51087,"Henrico County, Virginia",B15003_022,62157,2191,2022
51089,"Henry County, Virginia",B15003_022,3474,407,2022
51091,"Highland County, Virginia",B15003_022,346,98,2022
51093,"Isle of Wight County, Virginia",B15003_022,4938,470,2022
51095,"James City County, Virginia",B15003_022,15086,969,2022
51097,"King and Queen County, Virginia",B15003_022,873,228,2022
51099,"King George County, Virginia",B15003_022,3694,475,2022
51101,"King William County, Virginia",B15003_022,2299,348,2022
51103,"Lancaster County, Virginia",B15003_022,1598,219,2022
51105,"Lee County, Virginia",B15003_022,1408,312,2022
51107,"Loudoun County, Virginia",B15003_022,97356,2204,2022
51109,"Louisa County, Virginia",B15003_022,4102,472,2022
51111,"Lunenburg County, Virginia",B15003_022,654,166,2022
51113,"Madison County, Virginia",B15003_022,1288,244,2022
51115,"Mathews County, Virginia",B15003_022,1402,331,2022
51117,"Mecklenburg County, Virginia",B15003_022,2959,280,2022
51119,"Middlesex County, Virginia",B15003_022,1679,238,2022
51121,"Montgomery County, Virginia",B15003_022,12154,829,2022
51125,"Nelson County, Virginia",B15003_022,2024,359,2022
51127,"New Kent County, Virginia",B15003_022,4110,583,2022
51131,"Northampton County, Virginia",B15003_022,1593,251,2022
51133,"Northumberland County, Virginia",B15003_022,1757,377,2022
51135,"Nottoway County, Virginia",B15003_022,1308,280,2022
51137,"Orange County, Virginia",B15003_022,4377,613,2022
51139,"Page County, Virginia",B15003_022,1419,263,2022
51141,"Patrick County, Virginia",B15003_022,1530,352,2022
51143,"Pittsylvania County, Virginia",B15003_022,4666,509,2022
51145,"Powhatan County, Virginia",B15003_022,5397,538,2022
51147,"Prince Edward County, Virginia",B15003_022,2077,327,2022
51149,"Prince George County, Virginia",B15003_022,4623,547,2022
51153,"Prince William County, Virginia",B15003_022,79259,2061,2022
51155,"Pulaski County, Virginia",B15003_022,3222,502,2022
51157,"Rappahannock County, Virginia",B15003_022,1030,235,2022
51159,"Richmond County, Virginia",B15003_022,770,181,2022
51161,"Roanoke County, Virginia",B15003_022,16855,958,2022
51163,"Rockbridge County, Virginia",B15003_022,2660,453,2022
51165,"Rockingham County, Virginia",B15003_022,9785,667,2022
51167,"Russell County, Virginia",B15003_022,1641,311,2022
51169,"Scott County, Virginia",B15003_022,1470,223,2022
51171,"Shenandoah County, Virginia",B15003_022,3848,394,2022
51173,"Smyth County, Virginia",B15003_022,2431,306,2022
51175,"Southampton County, Virginia",B15003_022,1701,311,2022
51177,"Spotsylvania County, Virginia",B15003_022,18959,956,2022
51179,"Stafford County, Virginia",B15003_022,26284,1155,2022
51181,"Surry County, Virginia",B15003_022,871,166,2022
51183,"Sussex County, Virginia",B15003_022,779,175,2022
51185,"Tazewell County, Virginia",B15003_022,3126,399,2022
51187,"Warren County, Virginia",B15003_022,4225,561,2022
51191,"Washington County, Virginia",B15003_022,6328,603,2022
51193,"Westmoreland County, Virginia",B15003_022,1385,270,2022
51195,"Wise County, Virginia",B15003_022,2532,404,2022
51197,"Wythe County, Virginia",B15003_022,2502,337,2022
51199,"York County, Virginia",B15003_022,12821,923,2022
51510,"Alexandria city, Virginia",B15003_022,37901,1047,2022
51520,"Bristol city, Virginia",B15003_022,1447,375,2022
51530,"Buena Vista city, Virginia",B15003_022,528,220,2022
51540,"Charlottesville city, Virginia",B15003_022,8241,688,2022
51550,"Chesapeake city, Virginia",B15003_022,37311,1698,2022
51570,"Colonial Heights city, Virginia",B15003_022,2148,267,2022
51580,"Covington city, Virginia",B15003_022,296,106,2022
51590,"Danville city, Virginia",B15003_022,3421,365,2022
51595,"Emporia city, Virginia",B15003_022,367,146,2022
51600,"Fairfax city, Virginia",B15003_022,5065,458,2022
51610,"Falls Church city, Virginia",B15003_022,2969,322,2022
51620,"Franklin city, Virginia",B15003_022,737,187,2022
51630,"Fredericksburg city, Virginia",B15003_022,4208,450,2022
51640,"Galax city, Virginia",B15003_022,453,113,2022
51650,"Hampton city, Virginia",B15003_022,15565,975,2022
51660,"Harrisonburg city, Virginia",B15003_022,5194,550,2022
51670,"Hopewell city, Virginia",B15003_022,1097,265,2022
51678,"Lexington city, Virginia",B15003_022,1040,218,2022
51680,"Lynchburg city, Virginia",B15003_022,10012,687,2022
51683,"Manassas city, Virginia",B15003_022,6081,517,2022
51685,"Manassas Park city, Virginia",B15003_022,1941,395,2022
51690,"Martinsville city, Virginia",B15003_022,1137,200,2022
51700,"Newport News city, Virginia",B15003_022,21039,1395,2022
51710,"Norfolk city, Virginia",B15003_022,29179,1166,2022
51720,"Norton city, Virginia",B15003_022,293,165,2022
51730,"Petersburg city, Virginia",B15003_022,3094,428,2022
51735,"Poquoson city, Virginia",B15003_022,1809,297,2022
51740,"Portsmouth city, Virginia",B15003_022,8863,677,2022
51750,"Radford city, Virginia",B15003_022,1565,275,2022
51760,"Richmond city, Virginia",B15003_022,41357,1541,2022
51770,"Roanoke city, Virginia",B15003_022,12316,909,2022
51775,"Salem city, Virginia",B15003_022,3331,435,2022
51790,"Staunton city, Virginia",B15003_022,3406,382,2022
51800,"Suffolk city, Virginia",B15003_022,12702,833,2022
51810,"Virginia Beach city, Virginia",B15003_022,78171,2246,2022
51820,"Waynesboro city, Virginia",B15003_022,2595,416,2022
51830,"Williamsburg city, Virginia",B15003_022,2068,306,2022
51840,"Winchester city, Virginia",B15003_022,3562,416,2022
51001,"Accomack County, Virginia",B15003_022,3086,333,2023
51003,"Albemarle County, Virginia",B15003_022,23272,1042,2023
51005,"Alleghany County, Virginia",B15003_022,975,184,2023
51007,"Amelia County, Virginia",B15003_022,1254,237,2023
51009,"Amherst County, Virginia",B15003_022,3091,380,2023
51011,"Appomattox County, Virginia",B15003_022,1774,258,2023
51013,"Arlington County, Virginia",B15003_022,61874,1678,2023
51015,"Augusta County, Virginia",B15003_022,8972,828,2023
51017,"Bath County, Virginia",B15003_022,330,154,2023
51019,"Bedford County, Virginia",B15003_022,12205,804,2023
51021,"Bland County, Virginia",B15003_022,548,179,2023
